frame_id,latency_ms,match_method,is_dropped,exact_matches,unmatched_frames
187,15.861034393310547,frame_id_exact,0,181,3
188,18.255233764648438,frame_id_exact,0,182,3
189,26.32737159729004,frame_id_exact,0,183,3
190,19.178390502929688,frame_id_exact,0,184,3
191,16.64590835571289,frame_id_exact,0,185,3
192,16.715049743652344,frame_id_exact,0,186,3
193,17.745256423950195,frame_id_exact,0,187,3
194,19.311904907226562,frame_id_exact,0,188,3
195,18.02659034729004,frame_id_exact,0,189,3
196,16.75701141357422,frame_id_exact,0,190,3
197,17.8070068359375,frame_id_exact,0,191,3
198,16.753435134887695,frame_id_exact,0,192,3
199,21.18396759033203,frame_id_exact,0,193,3
200,18.482446670532227,frame_id_exact,0,194,3
201,16.68095588684082,frame_id_exact,0,195,3
202,15.59758186340332,frame_id_exact,0,196,3
203,16.733407974243164,frame_id_exact,0,197,3
204,15.59591293334961,frame_id_exact,0,198,3
205,15.601158142089844,frame_id_exact,0,199,3
206,18.12124252319336,frame_id_exact,0,200,3
207,15.846490859985352,frame_id_exact,0,201,3
208,16.83664321899414,frame_id_exact,0,202,3
209,16.505956649780273,frame_id_exact,0,203,3
210,16.5252685546875,frame_id_exact,0,204,3
211,15.569925308227539,frame_id_exact,0,205,3
212,15.701055526733398,frame_id_exact,0,206,3
213,19.863367080688477,frame_id_exact,0,207,3
214,16.67189598083496,frame_id_exact,0,208,3
215,22.366762161254883,frame_id_exact,0,209,3
216,17.81177520751953,frame_id_exact,0,210,3
217,15.874862670898438,frame_id_exact,0,211,3
218,19.81043815612793,frame_id_exact,0,212,3
219,17.76123046875,frame_id_exact,0,213,3
220,22.062301635742188,frame_id_exact,0,214,3
221,15.638589859008789,frame_id_exact,0,215,3
222,16.037702560424805,frame_id_exact,0,216,3
223,17.234086990356445,frame_id_exact,0,217,3
224,18.073320388793945,frame_id_exact,0,218,3
225,15.731334686279297,frame_id_exact,0,219,3
226,16.835451126098633,frame_id_exact,0,220,3
227,17.94719696044922,frame_id_exact,0,221,3
228,16.690731048583984,frame_id_exact,0,222,3
229,17.040014266967773,frame_id_exact,0,223,3
230,17.808198928833008,frame_id_exact,0,224,3
231,19.14191246032715,frame_id_exact,0,225,3
232,17.98105239868164,frame_id_exact,0,226,3
233,19.34647560119629,frame_id_exact,0,227,3
